X1 Y1 EntropyDrone1 X2 Y2 EntropyDrone2 X3 Y3 EntropyDrone3 TimeDifference
-1.5307035446166992 25.51934325695038 2.0 -98.46777439117432 25.51493465900421 2.0 -198.47441565990448 25.521470427513123 2.0 2.1791203022003174
-1.572352647781372 25.524241626262665 2.0 -98.42192494869232 25.52024346590042 2.0 -198.42864418029785 25.526860773563385 2.0 2.2111268043518066
-1.6186312437057495 25.529552698135376 2.0 -98.37982165813446 25.52500092983246 2.0 -198.3866105079651 25.53169095516205 2.0 2.2414095401763916
-1.6653883457183838 25.534787833690643 2.0 -98.33305203914642 25.53016358613968 2.0 -198.33991634845734 25.53693175315857 2.0 2.2759523391723633
-1.7126160860061646 25.53995192050934 2.0 -98.2858122587204 25.535256385803223 2.0 -198.2927507162094 25.542101204395294 2.0 2.3079042434692383
-1.755952000617981 25.544588267803192 2.0 -98.24246561527252 25.5398291349411 2.0 -198.24947011470795 25.546742379665375 2.0 2.339153289794922
-1.8084526062011719 25.550082445144653 2.0 -98.18995237350464 25.545248806476593 2.0 -198.19264161586761 25.552697479724884 2.0 2.375871419906616
-1.8570473194122314 25.555055737495422 2.0 -98.14134669303894 25.550155103206635 2.0 -198.14850056171417 25.557221055030823 2.0 2.4069228172302246
-1.9105563163757324 25.56041646003723 2.0 -98.08782422542572 25.555444180965424 2.0 -198.09057664871216 25.563031673431396 2.0 2.4449875354766846
-1.9690706729888916 25.566154658794403 2.0 -98.02929425239563 25.561106324195862 2.0 -198.03660035133362 25.568331122398376 2.0 2.4821760654449463
-2.0190038681030273 25.570957839488983 2.0 -97.97934746742249 25.565846264362335 2.0 -197.98216319084167 25.573573768138885 2.0 2.516261577606201
-2.0693111419677734 25.575715243816376 2.0 -97.92902636528015 25.570541560649872 2.0 -197.93187046051025 25.578332006931305 2.0 2.5499331951141357
-2.133868932723999 25.581706166267395 2.0 -97.86445140838623 25.576454997062683 2.0 -197.8719606399536 25.583898603916168 2.0 2.592514753341675
-2.1896681785583496 25.58678549528122 2.0 -97.80863738059998 25.581469297409058 2.0 -197.81621193885803 25.5889835357666 2.0 2.627060890197754
-2.2411880493164062 25.591397047042847 2.0 -97.75710391998291 25.58602225780487 2.0 -197.76473784446716 25.59360033273697 2.0 2.659827470779419
-2.288328170776367 25.595552802085876 2.0 -97.709951877594 25.590125560760498 2.0 -197.71291303634644 25.59817522764206 2.0 2.6921279430389404
-2.34051251411438 25.600084125995636 2.0 -97.65775442123413 25.594600021839142 2.0 -197.6654989719391 25.602297961711884 2.0 2.724703788757324
-2.393038511276245 25.604573607444763 2.0 -97.605215549469 25.599033534526825 2.0 -197.60822939872742 25.607199668884277 2.0 2.7578835487365723
-2.445902109146118 25.609021186828613 2.0 -97.55233907699585 25.603426039218903 2.0 -197.56019735336304 25.611246526241302 2.0 2.788814067840576
-2.499099016189575 25.613426864147186 2.0 -97.49912977218628 25.60777747631073 2.0 -197.50704312324524 25.615658164024353 2.0 2.823803663253784
-2.5526254177093506 25.617790460586548 2.0 -97.44559097290039 25.612087607383728 2.0 -197.4535596370697 25.620027780532837 2.0 2.8543996810913086
-2.6015677452087402 25.621720612049103 2.0 -97.3966372013092 25.61596989631653 2.0 -197.40465545654297 25.623963594436646 2.0 2.885939836502075
-2.6507761478424072 25.625615656375885 2.0 -97.34741759300232 25.619817674160004 2.0 -197.35548496246338 25.62786430120468 2.0 2.9160289764404297
-2.710172414779663 25.630243182182312 2.0 -97.28800749778748 25.624389231204987 2.0 -197.29613280296326 25.63249844312668 2.0 2.952327013015747
-2.7649476528167725 25.634440004825592 2.0 -97.22822451591492 25.62891060113907 2.0 -197.2364068031311 25.637081801891327 2.0 2.986891269683838
-2.8250555992126465 25.638969004154205 2.0 -97.17309999465942 25.633010625839233 2.0 -197.1813337802887 25.64123797416687 2.0 3.0205271244049072
-2.880474328994751 25.643075346946716 2.0 -97.11766958236694 25.637067794799805 2.0 -197.12595462799072 25.645350456237793 2.0 3.0543570518493652
-2.9412755966186523 25.647504925727844 2.0 -97.05685567855835 25.64144456386566 2.0 -197.06519603729248 25.64978700876236 2.0 3.0904324054718018
-2.997321605682373 25.65151959657669 2.0 -96.99568772315979 25.645769953727722 2.0 -197.00408267974854 25.654171228408813 2.0 3.125725269317627
-3.053661823272705 25.655490219593048 2.0 -96.94444727897644 25.64933490753174 2.0 -196.94775390625 25.658144056797028 2.0 3.1575429439544678
-3.1051316261291504 25.659061551094055 2.0 -96.89296650886536 25.65286409854889 2.0 -196.89629364013672 25.661717295646667 2.0 3.1871159076690674
-3.156839609146118 25.66259640455246 2.0 -96.84124875068665 25.65635722875595 2.0 -196.84459567070007 25.665253937244415 2.0 3.2183003425598145
-3.213989496231079 25.66644251346588 2.0 -96.7840883731842 25.660158038139343 2.0 -196.7926630973816 25.66875398159027 2.0 3.248382091522217
-3.2661876678466797 25.669900596141815 2.0 -96.73188066482544 25.66357547044754 2.0 -196.74049830436707 25.67221736907959 2.0 3.2789742946624756
-3.339648723602295 25.674680709838867 2.0 -96.6584062576294 25.66829937696457 2.0 -196.66708254814148 25.67700469493866 2.0 3.322356700897217
-3.402967929840088 25.678721249103546 2.0 -96.59507584571838 25.67229264974594 2.0 -196.60380172729492 25.68105125427246 2.0 3.355790138244629
-3.4666075706481934 25.682709515094757 2.0 -96.53142547607422 25.676234424114227 2.0 -196.54020023345947 25.68504559993744 2.0 3.3948540687561035
-3.525221586227417 25.686320185661316 2.0 -96.4728012084961 25.67980259656906 2.0 -196.48162055015564 25.688661515712738 2.0 3.426898717880249
-3.578734874725342 25.6895649433136 2.0 -96.41927981376648 25.683009326457977 2.0 -196.42277789115906 25.69223392009735 2.0 3.4579617977142334
-3.6378467082977295 25.6930930018425 2.0 -96.36015844345093 25.686496257781982 2.0 -196.363676071167 25.695763289928436 2.0 3.4908621311187744
-3.6972146034240723 25.69657814502716 2.0 -96.29537081718445 25.69025194644928 2.0 -196.30431818962097 25.69924956560135 2.0 3.5249154567718506
